0.211060619,0.250222166,0.331709544,0.560672077,0.488404543,0.42197856,0.355824766,0.330570821,0.225681694,0.187070275,0.289697361,0.248308879,0.23859512,0.247224461,0.287208277,0.257372889,0.249283435,0.167218756,0.155752746,0.181527885,0.232427902,0.214027391,0.171865393,0.184274784,0.227566385,0.29447065,0.305254475,0.30116142,0.428336588,0.41233332,0.373372648,0.354182358,0.372188668,0.332549784,0.314704792,0.30980858,0.287465526,0.33430334,0.35280726,0.418632788,0.430964569,0.436755305,0.427188251,0.435392502,0.411399116,0.384979807,0.358189753,0.334343484,0.371788121,0.306115413,0.382544583,0.304353232,0.305220222,0.337324438,0.311473421,0.366858856,0.322676226,0.241310844,0.296159757,0.223115331,0.250852798,0.233635142,0.312828488,0.21073456,0.136026356,0.192441341,0.212960425,0.327975018,0.189832494,0.255490017,0.162513495,0.169371065,0.25199156,0.321316382,0.202095458,0.200649141,0.326392356,0.248299155,0.218900661,0.349035332,0.21045439,0.23793851,0.198582562,0.181821958,0.15369106,0.299175933,0.363973797,0.369546613,0.238524719,0.340411869,0.177137444,0.235291379,0.298902231,0.197473465,0.253785744,0.327985765,0.320008089,0.269684442,0.304546637,0.449444739,0.390153013,0.451228395,0.407295054,0.413593948,0.199635906,0.498618291,0.475339786,0.331642356,0.44996054,0.343039871,0.308054512,0.61973846,0.658465736,0.642691508,0.623687207,0.635213975,0.635341843,0.657308716,0.660660843,0.675253419,0.669344351,0.672136131,0.658509468,0.659891179,0.655858156,0.673530236,0.659203792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.393300306,0.35740131,0.400052877,0.497826532,0.447698767,0.410709285,0.433197162,0.375032023,0.418292862,0.426907841,0.424025141,0.493042514,0.444911622,0.436788371,0.444018386,0.416064988,0.530129758,0.52985106,0.570019044,0.555907351,0.620141311,0.527555134,0.533140211,0.507168243,0.477562289,0.592495507,0.452418432,0.405421157,0.334524866,0.366531358,0.339036068,0.246141327,0.194870023,0.114965144,0.229254976,0.411054758,0.43357232,0.412084076,0.42392103,0.435560583,0.508060812,0.549582771,0.484724767,0.528050521,NaN,0.343569495,0.371507317,NaN,0.233587589,0.369927394,0.425192213,0.460104384,0.25175117,0.311085855,0.279933736,NaN,0.3833711,0.416216126,0.377438319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.392748854,NaN,0.252475833,0.203689879,0.282573875,0.216544517,0.201557259,0.193448274,0.207225646,0.207105958,0.184674154,0.19791182,0.178146646,0.221894645,0.247061615,0.541767583,0.550433208,0.514154982,0.383257518,0.454625833,0.426392496,0.444566729,0.466821265,0.441398618,0.422048886,0.501735822,0.442541984,0.408450506,0.410777984,0.448222015,0.422051037,0.333060325,0.395917827,0.461931649,0.377271774,0.413324175,0.345512398,0.278828099,0.302031836,0.314178692,0.300703283,0.343397015,0.336918913,0.254104187,0.280623771,0.336083807,0.317095477,0.313280156,0.37642914,0.366054529,0.396140662,0.408606753,0.32011303,0.407797602,0.427895716,0.431017386,0.501647505,0.456740816,0.444809985,0.406129461,0.2029113,0.328679589,0.320585737,0.367156428,0.268808023,0.211491908,0.283188268,0.256936123,NaN,0.220271196,0.342477202,0.205228875,0.24029537,0.248004522,0.196511389,0.206935553,0.195066345,0.208924574
0.317064355,0.286672475,0.247760822,0.379291738,0.299522338,0.313728629,0.31302256,0.322715268,0.332565382,0.338344865,0.322295079,0.363919643,0.334644046,0.342228746,0.343280788,0.301039271,0.270833736,0.292417556,0.276330634,0.347179728,0.356620824,0.298006947,0.283617932,0.323215376,0.328469208,0.25635784,0.205598718,0.188912671,0.136743458,0.256891447,0.25127564,0.259199808,0.266005125,0.283035105,0.213271183,0.224819344,0.262251794,0.239437195,0.23765081,0.186812129,0.184414561,0.127449419,0.090918417,0.149955545,0.096687547,0.119795525,0.12244625,0.13114572,0.12586042,0.146284875,0.154285763,0.187684985,0.198095375,0.148131089,0.145590969,0.139363107,0.145544381,0.180882922,0.189498614,0.166829242,0.226270288,0.155594392,0.178008344,0.159665416,0.127541604,0.12539527,0.153386065,0.183749837,0.127612052,0.162755136,0.163483156,0.171861257,0.197993614,0.179754722,0.177098638,0.164153669,0.135886087,0.140498724,0.137482279,0.114079954,0.106383341,0.146684973,0.126736011,0.240513209,0.197329457,0.246087377,0.275447383,0.328548877,0.397963636,0.399307852,0.341786438,0.359129298,0.30737934,0.241890366,0.369560628,0.382525571,0.389050907,0.404623376,0.380361563,0.384616508,0.372926939,0.349445533,0.365568457,0.358434246,0.346432963,0.328077007,0.310211349,0.342040775,0.317443704,0.339864164,0.358625124,0.349400175,0.347925719,0.28150516,0.261276846,0.318707381,0.271192749,0.262833172,0.439275463,0.346210994,0.370273607,0.405370661,0.366779409,0.367183072,0.2754771,0.201893507,0.224453002,0.181308783,0.192149262,0.248756965,0.220763879,0.268941458,0.18390941,0.210936528,0.208282156,0.243278949,0.22858536,0.189601819,0.197807483,0.198601403,0.183379661,0.169118984,0.10876218,0.172115101,0.12225801
0.37057956,0.350038683,0.327089234,0.388908034,0.329733605,0.333904847,0.407499492,0.342413224,0.349117774,0.304417583,0.477076601,0.374740228,0.398072595,0.38359455,0.380132235,0.389383431,0.5399417,0.532485139,0.456757915,0.4682805,0.441323098,0.437809238,0.443605014,0.440804521,0.41580167,0.38114926,0.381497963,0.334508337,0.27124117,0.325585987,0.231487643,0.25868117,0.178009872,0.274178477,0.199638392,0.217805083,0.16439212,NaN,0.225312502,0.162716399,NaN,0.131151969,NaN,0.121030341,0.091319173,0.193032362,0.281218159,0.408532469,0.413011823,0.380479962,0.39319951,0.388953957,0.363264329,0.34768379,0.400691492,0.405072197,0.38369342,0.370537193,0.409689287,0.424015986,0.410905879,0.34496129,0.161635149,0.131491863,0.298769688,0.333091747,0.244667617,0.271921757,0.248932523,0.271583396,0.25917735,0.256253042,0.283196809,0.264174177,0.254160155,0.23126868,0.225311211,0.232723473,0.235936463,0.242885501,0.221154266,0.254142042,0.205858699,0.306668452,0.29202127,0.312652921,0.33149416,0.354360159,0.414647212,0.112406036,0.131186581,0.144250885,0.153476047,0.156086516,0.208025976,0.257935194,0.293020016,0.223035137,0.379382674,0.208930265,0.385522726,0.146065447,0.117109169,0.163345447,0.160076075,0.155283705,0.133967728,0.1935715,0.537214408,0.547200143,0.554171041,0.551794401,0.563744427,0.566534469,0.554857353,0.465812289,0.416367016,0.367961808,0.339003768,0.422191172,0.404877803,0.336993893,0.277086888,0.320730227,0.389538805,0.38815568,0.342969,0.202146899,0.412733321,0.20615603,0.20607048,0.254209096,0.256538168,0.21177183,0.211089364,0.225729018,0.215928087,0.233940539,0.19411381,0.204313614,0.281405741,0.299070554,0.37274983,0.348470064,0.386537344
0.412380667,0.544135201,0.54606005,0.568351322,0.558038043,0.531343525,0.6212887,0.424871225,0.428924466,0.432965868,0.430720089,0.425499249,0.41478953,0.395402506,0.452524849,0.428823991,0.389293511,0.382644753,0.368581411,0.342615768,0.431381473,0.414854549,0.404820576,0.403570914,0.411477425,0.4409097,0.446118584,0.364981812,0.428859917,0.395253051,0.403646998,0.370442919,0.358850132,0.324005953,0.25103665,0.3148404,0.359928425,0.364768923,0.307497462,0.32585198,0.327729847,0.270543294,0.342543719,0.355543306,0.286713541,0.293012864,0.372469936,0.33727639,0.306343684,0.272432559,0.321047758,0.381422758,0.265438701,0.324608286,0.266272767,0.23089506,0.277751643,0.310432429,0.304662822,0.256064857,0.268466862,0.275254495,0.341921633,0.33415697,0.263144065,0.331780713,0.328641074,0.317819099,0.360072196,0.648516966,0.546386557,0.699049602,0.490329073,0.432071331,0.484878043,0.542265388,0.508043246,0.511392645,0.458646596,0.470181012,0.490716404,0.522577507,0.540995032,0.533937264,0.40676698,0.44305165,0.484238105,0.491506351,0.48211041,0.430611627,0.51249738,0.574348148,0.514736805,0.502826756,0.473901614,0.524974344,0.472467873,0.501738722,0.498809849,0.529659199,0.449573306,0.445503231,0.463578991,0.476614437,0.486757373,0.481093872,0.467405762,0.480018171,0.471187036,0.415833948,0.341902944,0.429104551,0.370906762,0.374876359,0.387381305,0.357168781,0.33232626,0.334918133,0.267113624,0.365443894,0.369545698,0.313731584,0.338611136,0.35708004,0.306119868,0.380561065,0.381738468,0.395410337,0.468564324,0.347384515,0.356943595,0.253013694,0.341539778,0.206439659,0.301469336,0.153064717,0.283967624,0.266477037,0.326089378,0.373658501,0.389721663,0.446497682,0.528674966,0.539075094,0.569665676
0.427673539,0.41102854,0.4227201,0.503760982,0.403761289,0.467232943,0.430388811,0.475797758,0.430751571,0.434546957,0.45106519,0.409943588,0.457426466,0.414459276,0.440701464,0.401819949,0.389161462,0.333237135,0.285943254,0.378964515,0.464273304,0.400815898,0.424612156,0.468001474,0.35839228,0.38169151,0.319964605,0.391939322,0.363857464,0.405299715,0.377542888,0.277933661,0.442370981,0.533127898,0.514469788,0.423415206,0.368224709,0.397499568,0.40158258,0.40403771,0.362146114,0.366184509,0.355595969,0.357072072,0.329620873,0.266135451,0.254696644,0.270848422,0.359897302,0.313684542,0.366286999,0.328855211,0.311762595,0.380153171,0.336475791,0.300875939,0.330489448,0.318557744,0.382624673,0.346727821,0.265674757,0.417721388,0.417437292,0.379325357,0.408149528,0.388927431,0.391378314,0.362282642,0.362034704,0.318996191,0.279549852,0.326339243,0.349392396,0.269736982,0.259215634,0.287900157,0.194658156,0.276779338,0.277171704,0.309654385,0.334840594,0.343692633,0.296227582,0.33688782,0.346154829,0.32903752,0.316541921,0.313388151,0.278487276,0.310318673,0.298336309,0.288079713,0.307247621,0.315924056,0.553683099,0.594019292,0.590212136,0.409478038,0.519905082,0.48567539,0.359902721,0.35082105,0.428840602,0.441923876,0.44103097,0.439815566,0.455029688,0.286163917,0.401435055,0.406219609,0.363082082,0.314835217,0.356712161,0.337885422,0.36523238,0.385554739,0.246519346,0.248217452,0.231888827,0.297940806,0.299246934,0.217467321,0.307963327,0.179749402,0.313693971,0.262070181,0.32637838,0.334496346,0.250824641,0.279662158,0.21065384,0.269252018,0.23807109,0.169774708,0.253688989,0.228211682,0.109336819,0.284192893,NaN,0.226504949,0.209851614,0.239733279,0.223814215,0.288887606,0.256478985
0.394594293,0.367984875,0.375172526,0.507370512,0.553035695,0.559003231,0.539511901,0.563042362,0.551165696,0.561758584,0.556504408,0.556399868,0.433568964,0.461645323,0.44802903,0.449992968,0.44930534,0.414629464,0.431082064,0.428486979,0.422248561,0.386511769,0.40671272,0.405370614,0.409867524,0.378475195,0.39316542,0.421052378,0.370779062,0.337392018,0.370353975,0.319936659,0.440662192,0.501652001,0.304946151,0.337602662,0.312054281,0.3793476,0.312230981,0.317845267,0.345588704,0.394626024,0.382078758,0.30846086,0.306376138,0.227743957,0.257646571,0.265835017,0.247373266,0.230565444,0.310711269,0.316455333,0.308291314,0.319146136,0.269827059,0.249708904,0.301231976,0.292014947,0.301262719,0.288606129,0.31596807,0.263813267,0.271741121,0.301984217,0.353719911,0.367734432,0.379759119,0.332386468,0.362076287,0.3778606,0.359885823,0.354824023,0.393346588,0.39059823,0.368426909,0.377030913,0.311773326,0.339157651,0.316679979,0.345551555,0.379519681,0.366474651,0.346722305,0.337317756,0.303362648,0.34992689,0.357550836,0.352701387,0.320862869,0.308312435,0.376469617,0.258821502,0.240397742,0.247648852,0.25085213,0.293003931,0.233974042,0.293290777,0.210664941,0.287457257,0.212736854,0.275041643,0.322130911,0.270507055,0.25218097,0.300643564,0.284983457,0.281521949,0.273205182,0.339619675,0.327374672,0.330193267,0.327328425,0.341630696,0.354065274,0.292776461,0.36491188,0.346000359,0.383177724,0.382880698,0.405673351,0.350206827,0.381227413,0.350357688,0.398142129,0.365637709,0.420506308,0.424196569,0.464237206,0.401635322,0.398197214,0.411343519,0.384508515,0.462757284,0.465471743,0.457064485,0.492874216,0.509070611,0.553498452,0.526059954,0.478206971,0.462557187,0.383054469,0.448240984,0.471934503
0.292213233,0.269910564,0.274255888,0.367783661,0.292177805,0.276917481,0.719976688,0.722938451,0.708892997,0.699480856,0.701854334,0.669702264,0.647259296,0.622188567,0.704188018,0.716872216,0.714941541,0.730008197,0.619840356,0.639353135,0.617180437,0.617880256,0.613787941,0.712871844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.325865445,0.287193427,0.284842253,0.339901173,0.307537894,0.30258649,0.303991493,0.25677923,0.240326924,0.244614818,0.188915096,0.183429284,0.15821738,0.147322618,0.173964232,0.152853245,0.133679627,0.130116999,0.132317085,0.112159636,0.133120892,0.157838318,0.133494428,0.119650468,0.130139463,0.109998979,0.097700098,0.11535739,0.138390416,0.114925157,0.11314409,0.119160267,0.154949296,0.155004935,0.207809846,0.130507469,0.154740189,0.180134936,0.200917616,0.17620457,0.185941405,0.558964006,0.563460156,0.544384188,0.534844159,0.536027729,0.534760714,0.547242419,0.543180554,0.535909607,0.539929557,0.526274179,0.532076502,0.54726779,0.547638898,0.576321835,0.578487387,0.542906523,0.555323233,0.541486841,0.519774834,0.568401293,0.557449074,0.553855885,0.55916199,0.551509004,0.562926426,0.567467624,0.585618997,0.548234563,0.554688782,0.567547479,0.203376094,0.192362184,0.137011536,0.101497456,0.109068066,0.461779809,0.526719676,0.560090421,0.539198966,0.509276839,0.541796594,0.517487293,0.559670956,0.570964604,0.545280496,0.56675461,0.562711453,0.539128982,0.521715727,0.541962114,0.543524402,0.543922734,0.552425982,0.558687238,0.534945194,0.507317577,0.488218371,0.080517883,0.069910076,0.161090321,0.086371921,0.162016611,0.095637696,0.066665687,0.086265595,0.193628527,0.464789157,0.500383131,0.504721621,0.274867209,0.299073402,0.480058933,0.490608349,0.513402607,0.531880307,0.504125886,0.498098598,0.485391414,0.41034637,0.384837252,0.368802826,0.422415883,0.368502522,0.431573608,0.41833568,0.507285105,0.422195494,0.391004325,0.443750644,0.423922294,0.42452207,0.400079418,0.398414934,0.434716924,0.411998161,0.433765123,0.426354757,0.436476419,0.422834757,0.442317623,0.452486532,0.436995397,0.450857888
0.338247208,0.278962567,0.264931565,0.277596668,0.298136253,0.276171015,0.27475229,0.247467644,0.259930207,0.262485295,0.217167012,0.208755922,0.190884786,0.192008858,0.180411422,0.196066736,0.253275538,0.192560805,0.648158452,0.67429653,0.67895934,0.670658601,0.655736596,0.657088724,0.224220926,0.242579243,0.264239187,0.257927754,0.265425345,0.294594091,0.312309299,0.506080788,0.493274561,0.622318893,0.368808315,0.397102181,0.372413355,0.293164569,0.301044861,0.639399409,0.65098468,0.633059359,0.544301079,0.526861053,0.308879232,0.357784209,0.343177796,0.352340187,0.365977209,0.379452445,0.555700994,0.391837071,0.448283714,0.466122333,0.441275884,0.421570072,0.449061319,0.46114003,0.422156321,0.456886358,0.424899229,0.413174058,0.391029611,0.414933243,0.402762623,0.438160836,0.420872907,0.441719114,0.402219621,0.435903186,0.379767696,0.356081488,0.335336724,0.368225882,0.398079937,0.370762784,0.360824244,0.417453441,0.369537852,0.432410023,0.446542073,0.344739429,0.406348503,0.507297196,0.39108645,0.402246518,0.359103015,0.325451291,0.410093305,0.463254456,0.328896635,0.362927886,0.435370101,0.398032474,0.2531698,0.223544654,0.272101586,0.202931308,0.214414417,0.130317955,0.678147717,0.691072335,0.28930302,0.453725022,0.387790502,0.264922387,0.274794749,0.325216056,0.40040269,0.357560071,0.213902206,0.461084649,0.338911139,0.487089302,0.480025648,0.529533177,0.548106712,0.532128803,0.460557696,0.575221198,0.596882754,0.585219078,0.311765606,0.421030788,0.353093808,0.380137417,0.420194927,0.430656551,0.448007736,0.45156864,0.469744937,0.485965059,0.413443543,0.498456022,0.429326647,0.483411155,0.483682283,0.408621521,0.516322896,0.440682888,0.44835876,0.502733984,0.343373717,0.587107426,0.604191108
